"Population","Location","VisitID","PlantID","IDtrackOLD","IDtrack","Date","year","ThisYearLabel","Latitude","Longitude","Altitude","CorrectedLatitude","CorrectedLongitude","CorrectedAltitude","Easting","Northing","DistEastofCentre","DistNorthOfCentre","HorzErr","VertErr","GPS","Comments","Alive","Perennial","FloweringStage","NumFloweringStems","NumVegetativeStems","EstimFlowers","FirstFlowered","StemHeight","LeavesToFirstFlower","TotalFlowers","TotalFruit","CutStems","AbortedFlowers","Red","Yellow","phenoCat","LocationManualUpdater","GPS_horz_corr_m","GPS_alt_corr_m","Direction_from_GPS"
"Planoles",0,0,"V0814","38214_V0814","2016_01026_V0814",2016-06-07,"2016",1,42.32628443,2.080917757,1353.28,0,0,0,424273.567982959,4686413.23318716,0,0,0,0,1,"","Alive","yes",0,4,2,2,"< 1 week",59,15,0,0,0,0,0,0,0,"0",1.8,1.2,"North"
"Planoles",0,0,"S1717","38215_S1717","2016_01027_S1717",2016-06-07,"2016",0,42.32628581,2.080958116,1353.662,0,0,0,424276.894985791,4686413.3504974,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"S1702","38216_S1702","2016_01028_S1702",2016-06-07,"2016",0,42.3262848,2.080958993,1353.7,0,0,0,424276.96603413,4686413.23756996,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0813","38217_V0813","2016_01029_V0813",2016-06-07,"2016",1,42.32628257,2.080909245,1354.017,0,0,0,424272.864412522,4686413.0342352,0,0,0,0,1,"","Alive","yes",0,10,1,1,"< 1 week",70,17,0,0,0,0,0,0,0,"0",1.5,1.3,"North"
"Planoles",0,0,"V0811","38218_V0811","2016_01030_V0811",2016-06-07,"2016",1,42.32628058,2.080839257,1353.271,0,0,0,424267.095419705,4686412.8755673,0,0,0,0,1,"","Alive","yes",0,2,0,6,"< 2 weeks",75,14,0,0,0,0,0,0,0,"0",2.5,1.5,"North"
"Planoles",0,0,"S7147","38219_S7147","2016_01031_S7147",2016-06-07,"2016",0,42.32628178,2.080836387,1353.696,0,0,0,424266.860387775,4686413.01136579,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0817","38220_V0817","2016_01032_V0817",2016-06-07,"2016",1,42.32628636,2.080942811,1352.984,0,0,0,424275.634602198,4686413.42518903,0,0,0,0,1,"","Alive","",0,1,0,6,"Just opened",2,12,0,0,0,0,0,0,0,"0",2.5,2,"North"
"Planoles",0,0,"T1777","38221_T1777","2016_01033_T1777",2016-06-07,"2016",0,42.32628285,2.080895616,1351.642,0,0,0,424271.74179773,4686413.07745595,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1733","38222_T1733","2016_01034_T1733",2016-06-07,"2016",0,42.32628485,2.080811303,1352.243,0,0,0,424264.797294162,4686413.37457596,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1722","38223_T1722","2016_01035_T1722",2016-06-07,"2016",0,42.32628583,2.080802376,1352.995,0,0,0,424264.0629367,4686413.49133809,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"P0665","38224_P0665","2016_01036_P0665",2016-06-07,"2016",0,42.32628479,2.080785677,1353.314,0,0,0,424262.685788318,4686413.3907248,0,0,0,0,1,"","","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1645","38225_T1645","2016_01037_T1645",2016-06-07,"2016",0,42.32634226,2.080464311,1356.567,0,0,0,424236.276058115,4686420.05811412,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1761","38226_T1761","2016_01038_T1761",2016-06-07,"2016",0,42.32634837,2.080426696,1355.925,0,0,0,424233.184135408,4686420.7700434,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1586","38227_T1586","2016_01039_T1586",2016-06-07,"2016",0,42.3263477,2.0804115,1356.465,0,0,0,424231.931270267,4686420.70918125,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1025","38228_T1025","2016_01040_T1025",2016-06-07,"2016",0,42.32634669,2.080410979,1356.576,0,0,0,424231.887130829,4686420.5974983,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T5459","38229_T5459","2016_01041_T5459",2016-06-07,"2016",0,42.32634724,2.080417184,1357.011,0,0,0,424232.399046419,4686420.65304269,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1764","38230_T1764","2016_01042_T1764",2016-06-07,"2016",0,42.32635977,2.080371237,1356.36,0,0,0,424228.628321531,4686422.08524853,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1752","38231_T1752","2016_01043_T1752",2016-06-07,"2016",0,42.32636016,2.08037027,1356.189,0,0,0,424228.549114489,4686422.12941397,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1766","38232_T1766","2016_01044_T1766",2016-06-07,"2016",0,42.32636123,2.080348844,1354.817,0,0,0,424226.785022556,4686422.26730459,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1597","38233_T1597","2016_01045_T1597",2016-06-07,"2016",0,42.32637654,2.080292563,1356.274,0,0,0,424222.166175815,4686424.01739895,0,0,0,0,1,"","Alive","yes",0,7,3,3,"< 1 week",52,12,0,0,0,0,0,0,0,"0",3,4.5,"North"
"Planoles",0,0,"T1386","38234_T1386","2016_01046_T1386",2016-06-07,"2016",0,42.32641184,2.080155457,1357.427,0,0,0,424210.911827654,4686428.05911087,0,0,0,0,1,"","Alive","yes",0,5,3,3,"Just opened",85,14,0,0,0,0,0,0,0,"0",4,4,"North"
"Planoles",0,0,"T1378","38235_T1378","2016_01047_T1378",2016-06-07,"2016",0,42.32641439,2.080157977,1357.408,0,0,0,424211.122521732,4686428.34000934,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0829","38236_V0829","2016_01048_V0829",2016-06-07,"2016",1,42.32638891,2.080243136,1355.147,0,0,0,424218.108531307,4686425.4349441,0,0,0,0,1,"","Alive","yes",0,7,1,3,"< 1 week",77,16,0,0,0,0,0,0,0,"0",4,6,"North"
"Planoles",0,0,"V0801","38237_V0801","2016_01049_V0801",2016-06-07,"2016",1,42.32641217,2.080175476,1356.546,0,0,0,424212.561670065,4686428.0779207,0,0,0,0,1,"","Alive","yes",0,5,0,4,"< 2 weeks",110,17,0,0,0,0,0,0,0,"0",3.5,3.5,"North"
"Planoles",0,0,"T5456","38238_T5456","2016_01050_T5456",2016-06-07,"2016",0,42.32640297,2.080204175,1354.902,0,0,0,424214.915253181,4686427.03082098,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1308","38239_T1308","2016_01051_T1308",2016-06-07,"2016",0,42.32640226,2.080206661,1355.496,0,0,0,424215.119232531,4686426.94977068,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1394","38240_T1394","2016_01052_T1394",2016-06-07,"2016",0,42.3264153,2.080153484,1357.437,0,0,0,424210.753417726,4686428.44505485,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0837","38241_V0837","2016_01053_V0837",2016-06-07,"2016",1,42.32651872,2.079764757,1358.661,0,0,0,424178.848833308,4686440.274798,0,0,0,0,1,"","Alive","yes",0,9,0,1,"Just opened",60,11,0,0,0,0,0,0,0,"0",1.2,1.5,"North"
"Planoles",0,0,"V0804","38242_V0804","2016_01054_V0804",2016-06-07,"2016",1,42.32653659,2.079691017,1359.218,0,0,0,424172.794569696,4686442.32473765,0,0,0,0,1,"","Alive","yes",0,17,0,5,"< 1 week",70,19,0,0,0,0,0,0,0,"0",0.7,1.7,"North"
"Planoles",0,0,"V0832","38243_V0832","2016_01055_V0832",2016-06-07,"2016",1,42.32643252,2.079823621,1357.207,0,0,0,424183.595352987,4686430.65099152,0,0,0,0,1,"","Alive","yes",0,2,0,4,"< 1 week",103,11,0,0,0,0,0,0,0,"0",4,-3,"South"
"Planoles",0,0,"T1201","38244_T1201","2016_01056_T1201",2016-06-07,"2016",0,42.32655108,2.079474899,1359.529,0,0,0,424155.005176797,4686444.12628991,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1370","38245_T1370","2016_01057_T1370",2016-06-07,"2016",0,42.32655022,2.079476717,1360.085,0,0,0,424155.153935695,4686444.02917784,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1362","38246_T1362","2016_01058_T1362",2016-06-07,"2016",0,42.32655012,2.079480075,1359.878,0,0,0,424155.430494146,4686444.01508076,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T6049","38247_T6049","2016_01059_T6049",2016-06-07,"2016",0,42.32654178,2.07943864,1358.416,0,0,0,424152.006485084,4686443.12597308,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T6050","38248_T6050","2016_01060_T6050",2016-06-07,"2016",0,42.32653475,2.079416368,1359.446,0,0,0,424150.162962923,4686442.36524112,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"S7031","38249_S7031","2016_01061_S7031",2016-06-07,"2016",0,42.32653465,2.079412337,1358.729,0,0,0,424149.83071305,4686442.35773108,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1302","38250_T1302","2016_01062_T1302",2016-06-07,"2016",0,42.32652037,2.079360827,1360.003,0,0,0,424145.569447195,4686440.81805122,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0835","38251_V0835","2016_01063_V0835",2016-06-07,"2016",1,42.32644197,2.079323696,1358.877,0,0,0,424142.415880018,4686432.14588961,0,0,0,0,1,"","Alive","",0,5,0,3,"< 1 week",115,15,0,0,0,0,0,0,0,"0",3.5,-0.5,"South"
"Planoles",0,0,"T7062","38252_T7062","2016_01064_T7062",2016-06-07,"2016",0,42.32639383,2.078834802,1360.427,0,0,0,424102.076074649,4686427.23659404,0,0,0,0,1,"","Alive","yes",0,7,0,2,"Just opened",65,13,0,0,0,0,0,0,0,"0",2.8,2.9,"North"
"Planoles",0,0,"S1778","38253_S1778","2016_01065_S1778",2016-06-07,"2016",0,42.32639583,2.078834578,1360.063,0,0,0,424102.060022694,4686427.45886697,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"S1617","38254_S1617","2016_01066_S1617",2016-06-07,"2016",0,42.32639922,2.078828522,1360.45,0,0,0,424101.565119589,4686427.84068321,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1420","38255_T1420","2016_01067_T1420",2016-06-07,"2016",0,42.32636834,2.07869622,1360.96,0,0,0,424090.627092584,4686424.52990414,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1412","38256_T1412","2016_01068_T1412",2016-06-07,"2016",0,42.32636815,2.078697096,1360.742,0,0,0,424090.699041371,4686424.50802563,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T1406","38257_T1406","2016_01069_T1406",2016-06-07,"2016",0,42.32636912,2.078700411,1360.584,0,0,0,424090.973344074,4686424.6127735,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T0359","38258_T0359","2016_01070_T0359",2016-06-07,"2016",0,42.32774341,2.076633,1372.937,0,0,0,423922.286958107,4686579.05581452,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T0301","38259_T0301","2016_01071_T0301",2016-06-07,"2016",0,42.3277319,2.076619882,1372.687,0,0,0,423921.192265323,4686577.78951344,0,0,0,0,1,"","Alive","yes",0,12,2,9,"< 1 week",80,21,0,0,0,0,0,0,0,"0",4,3,"West"
"Planoles",0,0,"V0824","38260_V0824","2016_01072_V0824",2016-06-07,"2016",1,42.32768853,2.076632983,1378.937,0,0,0,423922.219423607,4686572.96214164,0,0,0,0,1,"","Alive","no",0,12,2,8,"Just opened",95,23,0,0,0,0,0,0,0,"0",1.8,2.3,"West"
"Planoles",0,0,"V0812","38261_V0812","2016_01073_V0812",2016-06-07,"2016",1,42.32735308,2.076487389,1374.925,0,0,0,423909.819286853,4686535.84511754,0,0,0,0,1,"","Alive","yes",0,10,1,20,"< 1 week",100,15,0,0,0,0,0,0,0,"0",1.7,1.65,"West"
"NoGPS",0,0,"T1378","38262_T1378","2016_01074_T1378",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T1595","38263_T1595","2016_01075_T1595",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T1537","38264_T1537","2016_01076_T1537",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"P0674","38265_P0674","2016_01077_P0674",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T6559","38266_T6559","2016_01078_T6559",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"S8030","38267_S8030","2016_01079_S8030",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T1895","38268_T1895","2016_01080_T1895",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T6257","38269_T6257","2016_01081_T6257",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T6219","38270_T6219","2016_01082_T6219",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",1,0,""
"NoGPS",0,0,"P1693","38271_P1693","2016_01083_P1693",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,NA,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T7072","38272_T7072","2016_01084_T7072",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T6209","38273_T6209","2016_01085_T6209",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T6558","38274_T6558","2016_01086_T6558",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T2022","38275_T2022","2016_01087_T2022",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T1377","38276_T1377","2016_01088_T1377",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"L1607","38277_L1607","2016_01089_L1607",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"S2009","38278_S2009","2016_01090_S2009",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T1387","38279_T1387","2016_01091_T1387",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T1595","38280_T1595","2016_01092_T1595",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T6066","38281_T6066","2016_01093_T6066",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T0835","38282_T0835","2016_01094_T0835",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T6054","38283_T6054","2016_01095_T6054",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",NA,0,""
"NoGPS",0,0,"S4853","38284_S4853","2016_01096_S4853",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T1386","38285_T1386","2016_01097_T1386",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T6219","38286_T6219","2016_01098_T6219",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"NoGPS",0,0,"T1641","38287_T1641","2016_01099_T1641",2016-06-07,"2016",0,NA,NA,NA,0,0,0,-9,-9,0,0,0,0,0,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0340","38288_V0340","2016_01100_V0340",2016-06-08,"2016",1,42.32182214,2.089129923,1203.913,0,0,0,424944.898619788,4685910.47972563,0,0,0,0,1,"","Alive","yes",0,2,0,4,"< 1 week",80,18,0,0,0,0,0,0,0,"0",1.14,1.2,"North"
"Planoles",0,0,"V0805","38289_V0805","2016_01101_V0805",2016-06-08,"2016",1,42.32185128,2.089119918,1200.865,0,0,0,424944.108844298,4685913.72415271,0,0,0,0,1,"","Alive","",0,1,0,1,"Just opened",78,16,0,0,0,0,0,0,0,"0",0.7,0.48,"North"
"Planoles",0,0,"V0325","38290_V0325","2016_01102_V0325",2016-06-08,"2016",1,42.32180369,2.08925754,1203.733,0,0,0,424955.392335053,4685908.31854413,0,0,0,0,1,"","Alive","yes",0,2,1,6,"Just opened",98,15,0,0,0,0,0,0,0,"0",0.8,0.05,"North"
"Planoles",0,0,"T3849","38291_T3849","2016_01103_T3849",2016-06-08,"2016",0,42.32174485,2.089641044,1205.718,0,0,0,424986.923178896,4685901.44700154,0,0,0,0,1,"","Alive","yes",0,1,0,2,"Just opened",75,20,0,0,2,0,0,0,0,"0",1.5,1.2,"North"
"Planoles",0,0,"T3858","38292_T3858","2016_01104_T3858",2016-06-08,"2016",0,42.32173176,2.089683228,1207.586,0,0,0,424990.383595662,4685899.9563471,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"S4011","38293_S4011","2016_01105_S4011",2016-06-08,"2016",0,42.32173223,2.089685117,1207.386,0,0,0,424990.539807809,4685900.00686901,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"T2305","38294_T2305","2016_01106_T2305",2016-06-08,"2016",0,42.32172952,2.089689535,1206.622,0,0,0,424990.900632409,4685899.70206567,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0840","38295_V0840","2016_01107_V0840",2016-06-08,"2016",1,42.32173264,2.089687291,1206.564,0,0,0,424990.719432717,4685900.0504775,0,0,0,0,1,"","Alive","",0,1,0,7,"Just opened",95,19,0,0,0,0,0,0,0,"0",2.5,2.5,"North"
"Planoles",0,0,"T2305","38296_T2305","2016_01108_T2305",2016-06-08,"2016",0,42.3217323,2.089687662,1205.637,0,0,0,424990.749599284,4685900.01239807,0,0,0,0,1,"","Label only","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0531","38297_V0531","2016_01109_V0531",2016-06-08,"2016",1,42.32174769,2.089760865,1207.223,0,0,0,424996.799815816,4685901.65672089,0,0,0,0,1,"","Alive","",0,2,0,7,"< 1 week",104,24,0,0,0,0,0,0,0,"0",1.3,0.85,"NW"
"Planoles",0,0,"V0836","38298_V0836","2016_01110_V0836",2016-06-08,"2016",1,42.32177329,2.089848522,1206.461,0,0,0,425004.05316641,4685904.42199148,0,0,0,0,1,"","Alive","yes",0,3,0,4,"Just opened",75,8,0,0,0,0,0,0,0,"0",1.2,1.2,"North"
"Planoles",0,0,"T2309","38299_T2309","2016_01111_T2309",2016-06-08,"2016",0,42.32177233,2.089852561,1206.874,0,0,0,425004.38484014,4685904.31183664,0,0,0,0,1,"","Alive","yes",0,5,0,3,"< 1 week",80,18,0,0,0,0,0,0,0,"0",3.2,4,"North"
"Planoles",0,0,"T2260","38300_T2260","2016_01112_T2260",2016-06-08,"2016",0,42.32178774,2.089867288,1207.193,0,0,0,425005.616647732,4685906.00992835,0,0,0,0,1,"","Alive","yes",0,2,0,3,"< 1 week",72,17,0,0,0,0,0,0,0,"0",1.35,1.4,"North"
"Planoles",0,0,"V0820","38301_V0820","2016_01113_V0820",2016-06-08,"2016",1,42.32195937,2.090097605,1209.019,0,0,0,425024.798566199,4685924.86414721,0,0,0,0,1,"","Alive","no",0,3,0,10,"< 1 week",1,23,0,0,0,0,0,0,0,"0",2.6,-0.25,"East"
"Planoles",0,0,"V0831","38302_V0831","2016_01114_V0831",2016-06-08,"2016",1,42.32198142,2.090115069,1207.718,0,0,0,425026.263777489,4685927.29711281,0,0,0,0,1,"","Alive","yes",0,1,1,3,"Just opened",78,13,0,0,0,0,0,0,0,"0",2.6,-0.15,"East"
"Planoles",0,0,"P1201","38303_P1201","2016_01115_P1201",2016-06-08,"2016",0,42.32217376,2.090307534,1206.723,0,0,0,425042.351178654,4685948.48429636,0,0,0,0,1,"","Alive","yes",0,7,1,3,"Just opened",118,23,0,0,0,0,0,0,0,"0",2.2,-1.9,"South"
"Planoles",0,0,"V0826","38304_V0826","2016_01116_V0826",2016-06-08,"2016",1,42.3221884,2.090361792,1209.534,0,0,0,425046.83939128,4685950.06207385,0,0,0,0,1,"","Alive","yes",0,4,1,1,"Just opened",70,11,0,0,0,0,0,0,0,"0",1,1.2,"South"
"Planoles",0,0,"V0828","38305_V0828","2016_01117_V0828",2016-06-08,"2016",1,42.3222209,2.090423807,1215.389,0,0,0,425051.987973487,4685953.61613259,0,0,0,0,1,"","Alive","no",0,1,0,3,"Just opened",NA,24,0,0,0,0,0,0,0,"0",0.97,0.82,"North"
"Planoles",0,0,"V0834","38306_V0834","2016_01118_V0834",2016-06-08,"2016",1,42.32222621,2.090438269,1208.73,0,0,0,425053.185937395,4685954.19299784,0,0,0,0,1,"","Alive","yes",0,1,0,6,"Just opened",83,25,0,0,0,0,0,0,0,"0",1,1.2,"North"
"Planoles",0,0,"T4229","38307_T4229","2016_01119_T4229",2016-06-08,"2016",0,42.32221051,2.090476348,1210.144,0,0,0,425056.304993404,4685952.41618623,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0802","38308_V0802","2016_01120_V0802",2016-06-08,"2016",1,42.32221188,2.090482574,1210.212,0,0,0,425056.819638691,4685952.56282253,0,0,0,0,1,"","Alive","yes",0,1,0,2,"< 1 week",60,20,0,0,0,0,0,0,0,"0",1,1.3,"North"
"Planoles",0,0,"T4233","38309_T4233","2016_01121_T4233",2016-06-08,"2016",0,42.32220867,2.090484017,1210.01,0,0,0,425056.93473136,4685952.20512461,0,0,0,0,1,"","Dead","no",0,0,0,0,"",0,0,0,0,0,0,0,0,0,"0",0,0,""
"Planoles",0,0,"V0821","38310_V0821","2016_01122_V0821",2016-06-08,"2016",1,42.32221423,2.090501501,1209.59,0,0,0,425058.382003064,4685952.8070882,0,0,0,0,1,"","Alive","yes",0,1,2,4,"< 1 week",74,22,0,0,0,0,0,0,0,"0",0.93,0.94,"North"
"Planoles",0,0,"V0822","38311_V0822","2016_01123_V0822",2016-06-08,"2016",1,42.32220481,2.090516337,1210.228,0,0,0,425059.593302197,4685951.7480583,0,0,0,0,1,"","Alive","yes",0,1,0,8,"Just opened",106,28,0,0,0,0,0,0,0,"0",0.82,0.94,"North"
"Planoles",0,0,"V0815","38312_V0815","2016_01124_V0815",2016-06-08,"2016",1,42.32220537,2.090527206,1210.143,0,0,0,425060.489567057,4685951.80066614,0,0,0,0,1,"","Alive","",0,1,0,6,"Just opened",112,33,0,0,0,0,0,0,0,"0",0.7,0.8,"NW"
