"Population","Location","VisitID","PlantID","IDtrackOLD","IDtrack","Date","year","ThisYearLabel","Latitude","Longitude","Altitude","CorrectedLatitude","CorrectedLongitude","CorrectedAltitude","Easting","Northing","DistEastofCentre","DistNorthOfCentre","HorzErr","VertErr","GPS","Comments","Alive","Perennial","FloweringStage","NumFloweringStems","NumVegetativeStems","EstimFlowers","FirstFlowered","StemHeight","LeavesToFirstFlower","TotalFlowers","TotalFruit","CutStems","AbortedFlowers","Red","Yellow","phenoCat","LocationManualUpdater","GPS_horz_corr_m","GPS_alt_corr_m","Direction_from_GPS"
"Planoles","Unk",16306,"K1636","7893_K1636","2012_00283_K1636",2012-06-14,"2012",0,42.32620171,2.083348777,1291.73,42.32620171,2.083348776,1291.73,424473.771,4686401.888,739.9115389,380.79763,0.8,1.2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",19047,"K1638","7894_K1638","2012_00284_K1638",2012-07-24,"2012",0,42.32657535,2.082363616,1297.21,42.32657535,2.082363615,1297.21,424393.0468,4686444.25,659.1873345,423.1604165,1,1.1,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16031,"K1658","7895_K1658","2012_00285_K1658",2012-06-14,"2012",0,42.32718253,2.07641564,1321.16,42.32718253,2.076415639,1321.16,423903.7021,4686516.972,169.8426735,495.8822186,6,9.1,1,"","Alive",NA,"bud+seed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16107,"K1670","7896_K1670","2012_00286_K1670",2012-06-14,"2012",0,42.33215796,2.073561502,1372.42,42.33215796,2.073561501,1372.42,423674.5569,4687071.984,-59.30256728,1050.893918,1,2.1,1,"","Alive",NA,"flower",6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",18995,"K1706","7897_K1706","2012_00287_K1706",2012-07-22,"2012",0,42.32364942,2.078938487,1141.74,42.32364942,2.078938486,1141.74,424107.3204,4686122.415,373.4609114,101.3248893,1,1.4,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",15977,"K1708","7898_K1708","2012_00288_K1708",2012-06-13,"2012",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15949,"K1713","7899_K1713","2012_00289_K1713",2012-06-13,"2012",0,42.32360295,2.078727307,1135.02,42.32360295,2.078727306,1136.02,424089.8637,4686117.443,356.0043047,96.35307245,0.7,1,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17005,"K1719","7900_K1719","2012_00290_K1719",2012-06-17,"2012",0,42.32142027,2.071036845,1152.64,42.32151683,2.071164144,1155.64,423453.5413,4685881.976,-280.318154,-139.1144038,0.7,0.9,1,"","Alive",NA,"flower",3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16171,"K1741","7901_K1741","2012_00291_K1741",2012-06-14,"2012",0,42.32184404,2.072147301,1152.71,42.32184404,2.0721473,1152.71,423545.5566,4685928.031,-188.3028524,-93.05883182,1,1.7,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15798,"K1744","7902_K1744","2012_00292_K1744",2012-06-13,"2012",0,42.3217912,2.071781427,1149.69,42.3217912,2.071781426,1149.69,423515.3446,4685922.493,-218.51488,-98.5971908,0.8,1.4,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15825,"K1750","7903_K1750","2012_00293_K1750",2012-06-13,"2012",0,42.32195303,2.072412833,1150.08,42.32195303,2.072412832,1150.08,423567.5684,4685939.894,-166.2910852,-81.19551567,2.1,4.1,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15813,"K1751","7904_K1751","2012_00294_K1751",2012-06-13,"2012",0,42.3218786,2.072197087,1148.8,42.3218786,2.072197086,1148.8,423549.7008,4685931.824,-184.1586427,-89.26614305,1.2,1.7,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16162,"K1751","7905_K1751","2012_00295_K1751",2012-06-14,"2012",0,42.32185636,2.072223972,1153.3,42.32185636,2.072223971,1153.3,423551.8892,4685929.33,-181.9702449,-91.75974968,1.4,2.2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",16169,"K1753","7906_K1753","2012_00296_K1753",2012-06-14,"2012",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16186,"K1754","7907_K1754","2012_00297_K1754",2012-06-14,"2012",0,42.32176869,2.07171936,1149.13,42.32176869,2.071719359,1149.13,423510.203,4685920.049,-223.6564736,-101.0408301,1.2,2.3,1,"loads of seed capsules from last year","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15796,"K1754","7908_K1754","2012_00298_K1754",2012-06-13,"2012",0,42.32175098,2.071751312,1151.83,42.32175098,2.071751311,1151.83,423512.8144,4685918.054,-221.045077,-103.0360085,6.2,10.3,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17004,"K1759","7909_K1759","2012_00299_K1759",2012-06-17,"2012",0,42.32153221,2.070707636,1150.86,42.32153221,2.070707635,1150.86,423426.55,4685894.701,-307.3094209,-126.3887726,6.6,1.6,1,"","Alive",NA,"flower",3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",16207,"K1759","7910_K1759","2012_00300_K1759",2012-06-14,"2012",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3 seed capsules from last year","Alive",NA,"flower",3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16136,"K1774","7911_K1774","2012_00301_K1774",2012-06-14,"2012",0,42.3221794,2.072736715,1149.19,42.3221794,2.072736714,1149.19,423594.5301,4685964.739,-139.3293372,-56.35106417,1.3,1.8,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16994,"K1780","7912_K1780","2012_00302_K1780",2012-06-17,"2012",0,42.32215835,2.072615519,1146.09,42.32215835,2.072615518,1146.09,423584.5181,4685962.51,-149.341311,-58.57954756,5.5,3.3,1,"","Dead",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15711,"K1782","7913_K1782","2012_00303_K1782",2012-06-13,"2012",0,42.32285573,2.075261291,1143.3,42.32285573,2.07526129,1143.3,423803.3702,4686037.572,69.5108073,16.48239685,2.7,1.6,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15748,"K1787","7914_K1787","2012_00304_K1787",2012-06-13,"2012",0,42.32277325,2.074500297,1146.84,42.32277325,2.074500296,1146.84,423740.5657,4686029.096,6.706282789,8.005860538,1.1,1.5,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15704,"K1789","7915_K1789","2012_00305_K1789",2012-06-13,"2012",0,42.32285422,2.075267266,1143.02,42.32285422,2.075267265,1143.02,423803.8608,4686037.399,70.00131732,16.3093811,2.3,1.5,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15741,"K1795","7916_K1795","2012_00306_K1795",2012-06-13,"2012",0,42.32274718,2.074609527,1146.84,42.32274718,2.074609526,1146.84,423749.5347,4686026.103,15.67522201,5.013248172,1.3,1.3,1,"","Alive",NA,"flower",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15745,"K1799","7917_K1799","2012_00307_K1799",2012-06-13,"2012",0,42.32277635,2.074542245,1145.56,42.32277635,2.074542244,1145.56,423744.0259,4686029.402,10.1664915,8.312478989,1.5,1.5,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15634,"K1809","7918_K1809","2012_00308_K1809",2012-06-13,"2012",0,42.32307369,2.076235187,1142.96,42.32308279,2.076247189,1145.96,423883.8807,4686060.902,150.0213072,39.81224318,1.8,3.4,1,"","Alive",NA,"flower",1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15688,"K1814","7919_K1814","2012_00309_K1814",2012-06-13,"2012",0,42.32287452,2.075333026,1143.38,42.32287452,2.075333025,1143.38,423809.3038,4686039.594,75.44435034,18.50453616,1.9,1.5,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15686,"K1819","7920_K1819","2012_00310_K1819",2012-06-13,"2012",0,42.32287855,2.075340997,1143.25,42.32287855,2.075340996,1143.25,423809.9655,4686040.035,76.10601286,18.94487578,1.8,1.5,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15620,"K1822","7921_K1822","2012_00311_K1822",2012-06-13,"2012",0,42.32336364,2.07726062,1140,42.32336364,2.077260619,1140,423968.7239,4686092.18,234.8644899,71.09047265,0.7,1,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15589,"K1823","7922_K1823","2012_00312_K1823",2012-06-13,"2012",0,42.32324084,2.076762872,1143.13,42.32324084,2.076762871,1143.13,423927.5625,4686078.99,193.7030895,57.9000824,1,1.5,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17664,"K1826","7923_K1826","2012_00313_K1826",2012-06-20,"2012",0,42.32328046,2.076763401,1140.88,42.32328046,2.0767634,1140.88,423927.6539,4686083.389,193.7944118,62.29887581,1,1.7,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15580,"K1832","7924_K1832","2012_00314_K1832",2012-06-13,"2012",0,42.32326596,2.076806899,1143.75,42.32326596,2.076806898,1143.75,423931.2205,4686081.74,197.3610972,60.64995794,0.9,1.3,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15590,"K1833","7925_K1833","2012_00315_K1833",2012-06-13,"2012",0,42.32324894,2.076745869,1141.99,42.32324894,2.076745868,1141.99,423926.1713,4686079.905,192.3118321,58.81467981,1.1,1.4,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16230,"K1849","7926_K1849","2012_00316_K1849",2012-06-14,"2012",0,42.32637518,2.07855632,1309.07,42.32637518,2.078556319,1314.07,424079.1084,4686425.414,345.2489424,404.3244413,0.7,0.9,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15951,"K1852","7927_K1852","2012_00317_K1852",2012-06-13,"2012",0,42.32359891,2.078739802,1135.03,42.32360801,2.078751805,1137.03,424090.8884,4686116.983,357.0290071,95.89333763,0.7,1,1,"","Alive",NA,"flower",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16240,"K1858","7928_K1858","2012_00318_K1858",2012-06-14,"2012",0,42.32650579,2.079316715,1308.08,42.32650579,2.079316714,1308.08,424141.9174,4686439.239,408.0579282,418.1486874,1.3,1.5,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17757,"K1859","7929_K1859","2012_00319_K1859",2012-06-20,"2012",0,42.32769968,2.076634163,1319.32,42.32769968,2.076634162,1319.32,423922.3301,4686574.199,188.4706421,553.1093649,2,3.6,1,"","Alive",NA,"flower",3,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16030,"K1859","7930_K1859","2012_00320_K1859",2012-06-14,"2012",0,42.32770597,2.076694982,1316.91,42.32770597,2.076694981,1316.91,423927.3487,4686574.843,193.4892428,553.7534031,6.2,9.6,1,"","Alive",NA,"flower",4,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17417,"K1872","7931_K1872","2012_00321_K1872",2012-06-19,"2012",0,42.32651749,2.081828584,1299.04,42.32651749,2.081828583,1299.04,424348.8941,4686438.301,615.034671,417.2113184,2,1.2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16281,"K1872","7932_K1872","2012_00322_K1872",2012-06-14,"2012",0,42.32651484,2.081872924,1301.11,42.32651939,2.081878926,1302.61,424352.5443,4686437.968,618.6848413,416.8776473,5.9,8.6,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16251,"K1881","7933_K1881","2012_00323_K1881",2012-06-14,"2012",0,42.32628419,2.080955499,1308.06,42.32628419,2.080955498,1308.06,424276.6774,4686413.173,542.8179762,392.0831677,5.9,8.9,1,"","Alive",NA,"bud",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17263,"K1884","7934_K1884","2012_00324_K1884",2012-06-18,"2012",0,42.32685437,2.076268795,1323.77,42.32685437,2.076268794,1323.77,423891.2075,4686480.666,157.3480633,459.5758036,1.2,1.5,1,"lots of seed capsules from last year","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16235,"K1895","7935_K1895","2012_00325_K1895",2012-06-14,"2012",0,42.32652692,2.079313306,1308.21,42.32656333,2.079361322,1315.21,424141.6619,4686441.588,407.8024358,420.4979293,0.7,0.9,1,"","Alive",NA,"flower",13,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17824,"K1895","7936_K1895","2012_00326_K1895",2012-06-20,"2012",0,42.326493,2.079319593,1315.44,42.326493,2.079319592,1315.44,424142.1391,4686437.816,408.2796904,416.7259638,0.8,1.4,1,"","",NA,"flower",11,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17423,"K1901","7937_K1901","2012_00327_K1901",2012-06-19,"2012",0,42.32659886,2.082213468,1290.46,42.32659886,2.082213467,1290.46,424380.7037,4686446.994,646.8442249,425.9042128,1.4,1.8,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16285,"K1902","7938_K1902","2012_00328_K1902",2012-06-14,"2012",0,42.32659215,2.082211321,1298.49,42.32659215,2.08221132,1298.49,424380.5187,4686446.251,646.6592885,425.1610657,0.8,1.1,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16288,"K1913","7939_K1913","2012_00329_K1913",2012-06-14,"2012",0,42.32663568,2.082263568,1293.33,42.32664478,2.082275572,1295.33,424384.8757,4686451.038,651.0162527,429.9480519,0.8,1,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17421,"K1914","7940_K1914","2012_00330_K1914",2012-06-19,"2012",0,42.32661464,2.082181621,1294.64,42.32661464,2.08218162,1294.64,424378.0986,4686448.775,644.239131,427.6846751,5.2,3.1,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16283,"K1914","7941_K1914","2012_00331_K1914",2012-06-14,"2012",0,42.32661172,2.082203992,1298.83,42.32661172,2.082203991,1300.33,424379.9383,4686448.43,646.0788646,427.340565,0.9,1.1,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17426,"K1917","7942_K1917","2012_00332_K1917",2012-06-19,"2012",0,42.32664859,2.082178951,1294.61,42.32664859,2.08217895,1294.61,424377.9192,4686452.547,644.0598049,431.4567393,7.2,14.1,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16287,"K1917","7943_K1917","2012_00333_K1917",2012-06-14,"2012",0,42.32658595,2.082221553,1296.74,42.32658595,2.082221552,1298.24,424381.3544,4686445.553,647.4949159,424.4635451,0.9,1.4,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16286,"K1918","7944_K1918","2012_00334_K1918",2012-06-14,"2012",0,42.32660396,2.082237224,1298.05,42.32660396,2.082237223,1299.05,424382.6671,4686447.539,648.8076802,426.4493856,1.1,1.2,1,"","Alive",NA,"vegetative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17429,"K1920","7945_K1920","2012_00335_K1920",2012-06-19,"2012",0,42.32656736,2.082443263,1294.95,42.32656736,2.082443262,1294.95,424399.5996,4686443.292,665.7401863,422.2023492,1.8,2.9,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16299,"K1920","7946_K1920","2012_00336_K1920",2012-06-14,"2012",0,42.32654296,2.082448735,1296.8,42.32654296,2.082448734,1296.8,424400.0213,4686440.578,666.1618277,419.4881951,6.1,9.2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16312,"K1945","7947_K1945","2012_00337_K1945",2012-06-14,"2012",0,42.32617235,2.08353107,1288.67,42.32617235,2.083531069,1288.67,424488.7558,4686398.466,754.896329,377.3757951,0.6,0.9,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17424,"K1946","7948_K1946","2012_00338_K1946",2012-06-19,"2012",0,42.32660042,2.082215844,1295.02,42.32660042,2.082215843,1295.02,424380.9013,4686447.165,647.041861,426.0753181,1.7,2.6,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",19048,"K1953","7949_K1953","2012_00339_K1953",2012-07-24,"2012",0,42.32624086,2.083765118,1287.98,42.32624086,2.083765117,1287.98,424508.1219,4686405.865,774.2624731,384.7746611,1,1,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16318,"K1953","7950_K1953","2012_00340_K1953",2012-06-14,"2012",0,42.32623413,2.083776595,1290.23,42.32623413,2.083776594,1290.23,424509.0595,4686405.108,775.2000709,384.0177571,0.7,0.9,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17438,"K1954","7951_K1954","2012_00341_K1954",2012-06-19,"2012",0,42.32643273,2.082691404,1297.04,42.32643273,2.082691403,1297.04,424419.8837,4686428.123,686.0243049,407.0330402,2.3,4,1,"","Alive",NA,"bud",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16315,"K1960","7952_K1960","2012_00342_K1960",2012-06-14,"2012",0,42.32620513,2.083579854,1286.85,42.32621423,2.083591858,1289.35,424492.8145,4686402.062,758.9550582,380.972278,6,9.4,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17472,"K1977","7953_K1977","2012_00343_K1977",2012-06-19,"2012",0,42.32643144,2.084831515,1283.8,42.32643144,2.084831514,1283.8,424596.2145,4686426.081,862.3550792,404.9909196,0.9,1.3,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16338,"K1977","7954_K1977","2012_00344_K1977",2012-06-14,"2012",0,42.32644081,2.084854486,1290.55,42.32644081,2.084854485,1292.05,424598.1184,4686427.101,864.2589424,406.0109743,1.1,2.5,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16335,"K1979","7955_K1979","2012_00345_K1979",2012-06-14,"2012",0,42.32644329,2.084761711,1284.44,42.32644329,2.08476171,1285.94,424590.4772,4686427.459,856.617802,406.3685685,0.8,1.6,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17888,"K1987","7956_K1987","2012_00346_K1987",2012-06-20,"2012",0,42.32642666,2.08530683,1282.33,42.32642666,2.085306829,1282.33,424635.3719,4686425.129,901.5124788,404.0390282,0.9,1.2,1,"","",NA,"flower",8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16348,"K1987","7957_K1987","2012_00347_K1987",2012-06-14,"2012",0,42.32643901,2.085316774,1279.8,42.32646632,2.085352788,1284.8,424636.206,4686426.491,902.346547,405.4015213,0.8,1.9,1,"","Alive",NA,"bud",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",17487,"K1987","7958_K1987","2012_00348_K1987",2012-06-19,"2012",0,42.32642463,2.085321734,1281.41,42.32644283,2.085345743,1284.41,424636.5975,4686424.89,902.738056,403.8004224,0.6,0.8,1,"capsules","Alive",NA,"flower",9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15728,"K1996","7959_K1996","2012_00349_K1996",2012-06-13,"2012",0,42.32283409,2.075012982,1143.49,42.32283409,2.075012981,1143.49,423782.8838,4686035.392,49.02434959,14.30195878,3.8,2.2,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15565,"K1998","7960_K1998","2012_00350_K1998",2012-06-13,"2012",0,42.32342573,2.077555447,1140.8,42.32342573,2.077555446,1140.8,423993.0918,4686098.811,259.2323935,77.72132278,1.4,1.3,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15766,"K2004","7961_K2004","2012_00351_K2004",2012-06-13,"2012",0,42.32264331,2.073956726,1144.52,42.32264331,2.073956725,1144.52,423695.6191,4686015.155,-38.24034088,-5.934908478,1.2,1.7,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15812,"K2019","7962_K2019","2012_00352_K2019",2012-06-13,"2012",0,42.32187728,2.072195927,1148.32,42.32187728,2.072195926,1148.32,423549.6036,4685931.678,-184.2558248,-89.411669,1.2,1.7,1,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16160,"K2019","7963_K2019","2012_00353_K2019",2012-06-14,"2012",0,42.32186269,2.072200728,1153.88,42.32186269,2.072200727,1153.88,423549.9816,4685930.054,-183.8778868,-91.03600498,1.6,2.4,1,"3 seed capsules","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"NoGPS","Unk",19055,"K2031","7964_K2031","2012_00354_K2031",2012-07-30,"2012",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15983,"K2035","7965_K2035","2012_00355_K2035",2012-06-13,"2012",0,42.32356079,2.078938743,1134.56,42.32355188,2.078951009,1134.56,424107.2349,4686112.573,373.3754722,91.48316234,0.6,0.9,1,"mc13","Alive",NA,"flower",5,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",18153,"K2035","7966_K2035","2012_00356_K2035",2012-06-27,"2012",0,42.32356227,2.078951958,1135.74,42.32356227,2.078951957,1135.74,424108.3256,4686112.726,374.4661375,91.63570939,0.7,1,1,"50 fruits","Alive",NA,"flower",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15609,"K2063","7967_K2063","2012_00357_K2063",2012-06-13,"2012",0,42.3233536,2.077260037,1139.46,42.3233536,2.077260036,1142.46,423968.6638,4686091.066,234.8043622,69.97618708,0.8,1.5,1,"","Alive",NA,"flower",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16893,"L0002","7968_L0002","2012_00358_L0002",2012-06-17,"2012",0,42.32293585,2.075568365,1089.51,42.32293585,2.075568364,1089.51,423828.7694,4686046.194,94.90995506,25.10370073,NA,NA,0,"","",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",15727,"L0005","7969_L0005","2012_00359_L0005",2012-06-13,"2012",0,42.32280344,2.075087368,1144.97,42.32280344,2.075087367,1144.97,423788.9761,4686031.922,55.11666733,10.83206173,1,1.2,1,"","Label only",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
